text,date,geo,hashtags,tweet_id,mentions,permalink,replies,retweets,replies_to,mentioned_urls
"i just added “dr eric borgeson, pharmd - 9th october 2019” to ldn pharmacists on vimeo: https://vimeo.com/channels/ldnpharmacists/349877566",2019-10-21 17:35:57+00:00,,#Vimeo,1186335327855763457,,https://twitter.com/LDNRTrust/status/1186335327855763457,0,0,,https://vimeo.com/channels/ldnpharmacists/349877566
"i just added “dr eric borgeson, pharmd - 9th october 2019” to ldn research on vimeo: https://vimeo.com/channels/1476220/349877566",2019-10-21 17:35:56+00:00,,#Vimeo,1186335320222191618,,https://twitter.com/LDNRTrust/status/1186335320222191618,0,0,,https://vimeo.com/channels/1476220/349877566
"i just added “dr eric borgeson, pharmd - 9th october 2019” to ldn radio show on vimeo: https://vimeo.com/channels/ldnradio/349877566",2019-10-21 17:35:55+00:00,,#Vimeo,1186335319836233729,,https://twitter.com/LDNRTrust/status/1186335319836233729,0,0,,https://vimeo.com/channels/ldnradio/349877566
"become a 'promo partner' by adding the documentary link to your website, blog, social media account etc in return you will be listed on https://www.ldnresearchtrust.org/pain-documentary to take part please complete this form https://form.jotformeu.com/ldnrt/promo-partner",2019-10-19 20:07:15+00:00,,,1185648624555958272,,https://twitter.com/LDNRTrust/status/1185648624555958272,0,0,,"https://www.ldnresearchtrust.org/pain-documentary,https://form.jotformeu.com/LDNRT/promo-partner"
"i just added “""the game changer"" - ldn & cancer - low dose naltrexone - serbian subtitles” to ldn research on …",2019-10-19 18:23:49+00:00,,,1185622596462829570,,https://twitter.com/LDNRTrust/status/1185622596462829570,0,0,,https://vimeo.com/channels/1476220/361794252
"i just added “""the game changer"" - ldn & cancer - low dose naltrexone - serbian subtitles” to ldn prescribers o…",2019-10-19 18:23:49+00:00,,,1185622595619753984,,https://twitter.com/LDNRTrust/status/1185622595619753984,0,0,,https://vimeo.com/channels/ldnprescribers/361794252
"i just added “""the game changer"" - ldn & cancer - low dose naltrexone - serbian subtitles” to ldn scientists on…",2019-10-19 18:23:49+00:00,,,1185622594931822596,,https://twitter.com/LDNRTrust/status/1185622594931822596,0,0,,https://vimeo.com/channels/1318004/361794252
"i just added “""the game changer"" - ldn & cancer - low dose naltrexone - serbian subtitles” to ldn research trus…",2019-10-19 18:23:48+00:00,,,1185622594063667201,,https://twitter.com/LDNRTrust/status/1185622594063667201,0,0,,https://vimeo.com/channels/ldnresearchtrust/361794252
"i just added “""the game changer"" - ldn & cancer - low dose naltrexone - serbian subtitles” to ldn pharmacists o…",2019-10-19 18:23:48+00:00,,,1185622591484125185,,https://twitter.com/LDNRTrust/status/1185622591484125185,0,0,,https://vimeo.com/channels/ldnpharmacists/361794252
"i just added “""the game changer"" - ldn & cancer - low dose naltrexone - serbian subtitles” to case studies on …",2019-10-19 18:23:48+00:00,,,1185622590674690048,,https://twitter.com/LDNRTrust/status/1185622590674690048,0,0,,https://vimeo.com/channels/1317958/361794252
"i just added “""the game changer"" - ldn & cancer - low dose naltrexone - serbian subtitles” to cancer on vimeo:",2019-10-19 18:23:47+00:00,,#Vimeo,1185622590217437184,,https://twitter.com/LDNRTrust/status/1185622590217437184,0,0,,https://vimeo.com/channels/cancerldn/361794252
"i just added “pain specialist neel mehta, md - 2019” to ldn prescribers on vimeo: https://vimeo.com/channels/ldnprescribers/325686324",2019-10-19 16:51:00+00:00,,#Vimeo,1185599238035660800,,https://twitter.com/LDNRTrust/status/1185599238035660800,0,0,,https://vimeo.com/channels/ldnprescribers/325686324
"i just added “pain specialist neel mehta, md - 2019” to ldn research trust on vimeo: https://vimeo.com/channels/ldnresearchtrust/325686324",2019-10-19 16:51:00+00:00,,#Vimeo,1185599237486239744,,https://twitter.com/LDNRTrust/status/1185599237486239744,0,0,,https://vimeo.com/channels/ldnresearchtrust/325686324
"i just added “pain specialist neel mehta, md - 2019” to pain on vimeo:",2019-10-19 16:51:00+00:00,,#Vimeo,1185599237247131648,,https://twitter.com/LDNRTrust/status/1185599237247131648,0,0,,https://vimeo.com/channels/ldnpain/325686324
"i just added “pain specialist neel mehta, md - 2019” to ldn radio show on vimeo: https://vimeo.com/channels/ldnradio/325686324",2019-10-19 16:50:59+00:00,,#Vimeo,1185599232830574592,,https://twitter.com/LDNRTrust/status/1185599232830574592,0,0,,https://vimeo.com/channels/ldnradio/325686324
can you travel to fairfax in va on wednesday? is so we would like you to join us for full details click this link https://www.ldnresearchtrust.org/physicians-seminar-va-oct-16,2019-10-14 16:44:31+00:00,,,1183785665583935488,,https://twitter.com/LDNRTrust/status/1183785665583935488,0,0,,https://www.ldnresearchtrust.org/physicians-seminar-va-oct-16
i just added “low dose naltrexone (ldn) in scotland and beyond. documentary with polish subtitles” to ldn advoc…,2019-10-14 16:36:08+00:00,,,1183783557258498048,,https://twitter.com/LDNRTrust/status/1183783557258498048,0,0,,https://vimeo.com/channels/1318002/365855529
i just added “low dose naltrexone (ldn) in scotland and beyond. documentary with polish subtitles” to ldn presc… https://vimeo.com/channels/ldnprescribers/365855529,2019-10-14 16:36:07+00:00,,,1183783552107925504,,https://twitter.com/LDNRTrust/status/1183783552107925504,0,0,,https://vimeo.com/channels/ldnprescribers/365855529
i just added “low dose naltrexone (ldn) in scotland and beyond. documentary with polish subtitles” to ldn pharm… https://vimeo.com/channels/ldnpharmacists/365855529,2019-10-14 16:36:06+00:00,,,1183783549171838979,,https://twitter.com/LDNRTrust/status/1183783549171838979,0,0,,https://vimeo.com/channels/ldnpharmacists/365855529
i just added “low dose naltrexone (ldn) in scotland and beyond. documentary with polish subtitles” to documenta… https://vimeo.com/channels/1479803/365855529,2019-10-14 16:36:05+00:00,,,1183783546944663552,,https://twitter.com/LDNRTrust/status/1183783546944663552,0,0,,https://vimeo.com/channels/1479803/365855529
i just added “low dose naltrexone (ldn) in scotland and beyond. documentary with polish subtitles” to ldn resea… https://vimeo.com/channels/1476220/365855529,2019-10-14 16:36:05+00:00,,,1183783544721694720,,https://twitter.com/LDNRTrust/status/1183783544721694720,0,0,,https://vimeo.com/channels/1476220/365855529
don't miss this weeks news - https://mailchi.mp/ldnresearchtrust.org/dont-miss-this-weeks-news,2019-10-07 19:37:58+00:00,,,1181292603255509000,,https://twitter.com/LDNRTrust/status/1181292603255509000,0,0,,https://mailchi.mp/ldnresearchtrust.org/dont-miss-this-weeks-news
https://www.mixcloud.com/ldnrt/details-for-the-4-pain-seminars-in-october-2019/,2019-10-04 09:07:25+00:00,,,1180046756173766656,,https://twitter.com/LDNRTrust/status/1180046756173766656,0,0,,https://www.mixcloud.com/LDNRT/details-for-the-4-pain-seminars-in-october-2019/
i just added “chris jurist from imbue botanicals” to promos on vimeo: https://vimeo.com/channels/1492897/363898263,2019-10-04 07:03:33+00:00,,#Vimeo,1180015583666065409,,https://twitter.com/LDNRTrust/status/1180015583666065409,0,0,,https://vimeo.com/channels/1492897/363898263
i just added “chris jurist from imbue botanicals” to ldn research trust on vimeo: https://vimeo.com/channels/ldnresearchtrust/363898263,2019-10-04 07:03:30+00:00,,#Vimeo,1180015571959767040,,https://twitter.com/LDNRTrust/status/1180015571959767040,0,0,,https://vimeo.com/channels/ldnresearchtrust/363898263
chris alley from integrative therapeutics talking about the pain seminar in boston ma october 23rd 2019 https://vimeo.com/363089216 https://www.ldnresearchtrust.org/2019-ldn-seminars,2019-10-03 12:01:25+00:00,,,1179728154652483584,,https://twitter.com/LDNRTrust/status/1179728154652483584,0,0,,"https://vimeo.com/363089216,https://www.ldnresearchtrust.org/2019-ldn-seminars"
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to ultra low dose naltrexone on…",2019-10-02 07:27:18+00:00,,,1179296783937265664,,https://twitter.com/LDNRTrust/status/1179296783937265664,0,0,,https://vimeo.com/channels/1457686/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to adhesive arachnoiditis on v…",2019-10-02 07:27:17+00:00,,#V,1179296781374504960,,https://twitter.com/LDNRTrust/status/1179296781374504960,0,0,,https://vimeo.com/channels/1462704/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to myofascial pain syndrome on …",2019-10-02 07:27:16+00:00,,,1179296776257454080,,https://twitter.com/LDNRTrust/status/1179296776257454080,0,0,,https://vimeo.com/channels/1318022/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to fibromyalgia on vimeo:",2019-10-02 07:27:16+00:00,,#Vimeo,1179296776060317696,,https://twitter.com/LDNRTrust/status/1179296776060317696,0,0,,https://vimeo.com/channels/fibromyalgia/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to documentaries on vimeo:",2019-10-02 07:27:16+00:00,,#Vimeo,1179296774667821056,,https://twitter.com/LDNRTrust/status/1179296774667821056,0,0,,https://vimeo.com/channels/1479803/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to pain on vimeo: https://vimeo.com/channels/ldnpain/358998952",2019-10-02 07:27:15+00:00,,#Vimeo,1179296774000971776,,https://twitter.com/LDNRTrust/status/1179296774000971776,0,0,,https://vimeo.com/channels/ldnpain/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to rheumatoid arthritis on vim…",2019-10-02 07:27:15+00:00,,#Vim,1179296773522808832,,https://twitter.com/LDNRTrust/status/1179296773522808832,0,0,,https://vimeo.com/channels/arthritisandldn/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to ankylosing spondylitis on v…",2019-10-02 07:27:15+00:00,,#V,1179296771064893441,,https://twitter.com/LDNRTrust/status/1179296771064893441,0,0,,https://vimeo.com/channels/ankylosingspondylitis/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to ldn research trust on vimeo:",2019-10-02 07:27:14+00:00,,#Vimeo,1179296769693364224,,https://twitter.com/LDNRTrust/status/1179296769693364224,0,0,,https://vimeo.com/channels/ldnresearchtrust/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to how ldn works on vimeo: https://vimeo.com/channels/1421398/358998952",2019-10-02 07:27:14+00:00,,#Vimeo,1179296769211031552,,https://twitter.com/LDNRTrust/status/1179296769211031552,0,0,,https://vimeo.com/channels/1421398/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to rsd pain on vimeo:",2019-10-02 07:27:14+00:00,,#Vimeo,1179296767344599040,,https://twitter.com/LDNRTrust/status/1179296767344599040,0,0,,https://vimeo.com/channels/1318061/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to psoriatic arthritis on vime…",2019-10-02 07:27:14+00:00,,#Vime,1179296766409285637,,https://twitter.com/LDNRTrust/status/1179296766409285637,0,0,,https://vimeo.com/channels/1368685/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to cancer on vimeo:",2019-10-02 07:27:13+00:00,,#Vimeo,1179296763963936768,,https://twitter.com/LDNRTrust/status/1179296763963936768,0,0,,https://vimeo.com/channels/cancerldn/358998952
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to arthritis - different forms …",2019-10-02 07:27:13+00:00,,,1179296763825528832,,https://twitter.com/LDNRTrust/status/1179296763825528832,0,0,,https://vimeo.com/channels/1317945/358998952
pharmacist john kim from robinson drug talks about the pain seminar in teaneck nj on october 15th 2019 https://vimeo.com/363089197,2019-10-01 13:18:23+00:00,,,1179022751790751748,,https://twitter.com/LDNRTrust/status/1179022751790751748,0,0,,https://vimeo.com/363089197
,2019-10-01 12:52:49+00:00,,,1179016317627711493,,https://twitter.com/LDNRTrust/status/1179016317627711493,0,1,,https://vimeo.com/363294361
"just released the ldn pain, opioid documentary - https://mailchi.mp/ldnresearchtrust.org/just-released-the-ldn-pain-opioid-documentary ldn pain ultralowosenaltrexone chronicpain ldnrt ldnresearchtrust lowdosenaltrexone",2019-10-01 12:51:52+00:00,,#ldn #pain #ultralowosenaltrexone #ChronicPain #ldnrt #ldnresearchtrust #lowdosenaltrexone,1179016078866944000,,https://twitter.com/LDNRTrust/status/1179016078866944000,0,1,,https://mailchi.mp/ldnresearchtrust.org/just-released-the-ldn-pain-opioid-documentary
"i just uploaded “the pain, opioid and ultra/low dose naltrexone (ldn) documentary” to vimeo: https://vimeo.com/363294361",2019-10-01 11:06:50+00:00,,#Vimeo,1178989646048616449,,https://twitter.com/LDNRTrust/status/1178989646048616449,0,0,,https://vimeo.com/363294361
"i just uploaded “the pain, opioid and ultra/low dose naltrexone (ldn) trailer” to vimeo:",2019-10-01 10:03:41+00:00,,#Vimeo,1178973753767862272,,https://twitter.com/LDNRTrust/status/1178973753767862272,0,0,,https://vimeo.com/363506277
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) trailer” to pain on vimeo:",2019-10-01 09:58:40+00:00,,#Vimeo,1178972491651407872,,https://twitter.com/LDNRTrust/status/1178972491651407872,0,0,,https://vimeo.com/channels/ldnpain/363506277
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) trailer” to promos on vimeo:",2019-10-01 09:58:39+00:00,,#Vimeo,1178972484814741506,,https://twitter.com/LDNRTrust/status/1178972484814741506,0,0,,https://vimeo.com/channels/1492897/363506277
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) trailer” to ldn research trust on vimeo:",2019-10-01 09:58:39+00:00,,#Vimeo,1178972484525314048,,https://twitter.com/LDNRTrust/status/1178972484525314048,0,0,,https://vimeo.com/channels/ldnresearchtrust/363506277
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) trailer” to ldn research on vimeo:",2019-10-01 09:58:38+00:00,,#Vimeo,1178972483447349248,,https://twitter.com/LDNRTrust/status/1178972483447349248,0,0,,https://vimeo.com/channels/1476220/363506277
"i just added “the pain, opioid and ultra/low dose naltrexone (ldn) trailer” to ldn prescribers on vimeo:",2019-10-01 09:58:38+00:00,,#Vimeo,1178972482872729602,,https://twitter.com/LDNRTrust/status/1178972482872729602,0,0,,https://vimeo.com/channels/ldnprescribers/363506277
